handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_0ddada7b-b482-87be-3a6d-929b7f0e2c67,Product,_Sound Collage in a Dark Room,"<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Sound Collage in a Dark Room est une vidéo qui montre les résultats d’une enquête formelle sur le comportement des données numériques lorsqu’elles sont soumises à plusieurs processus de répétition. La pièce étudie la perte et la génération de nouvelles informations, reflétées par les pixels qui forment les trames une fois que la vidéo est introduite dans une boucle de procédures de lecture et d’enregistrement. L’œuvre montre l’autonomie des données numériques et comment elles peuvent évoluer en modifiant l’esthétique et le discours d’origine de la vidéo en modifiant ses qualités visuelles et narratives. La vidéo commence par 30 secondes d’écran noir et de sons ambiants enregistrés avec une caméra. L’enregistrement est transféré sur l’ordinateur uniquement pour être affiché sur l’écran et enregistré à nouveau à l’aide d’une caméra externe. Cette procédure est répétée 20 fois. Ensuite, l’obscurité d’origine disparaît progressivement, remplacée par des couches non structurées de données audiovisuelles cachées.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",4934da_59e51620b7dc4ca6ab8fd21fe6a56aec~mv2.jpg;4934da_c7440ca6a7e1461abd9c209cc62d8675~mv2.jpg;4934da_173beef2e4194ff894036844fbeb44de~mv2.jpg,Joana Moll,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4af0d20b-0e98-6cf2-37b0-aa011ba9c836,Product,Carbolytics,"<div><div><p>Carbolytics est un projet à l'intersection de l'art et de la recherche qui vise à sensibiliser et à appeler à l'action sur l'impact environnemental de la surveillance omniprésente au sein de l'écosystème des technologies publicitaires (AdTech), ainsi qu'à fournir une nouvelle perspective pour aborder les coûts sociaux et environnementaux des pratiques opaques de collecte de données. Le suivi en ligne est l'acte de collecter des données sur l'activité des utilisateurs en ligne, comme la lecture des actualités, l'achat d'articles, l'interaction sur les réseaux sociaux ou simplement la réalisation d'une recherche en ligne. On sait que le suivi et l'enregistrement du comportement des utilisateurs sont devenus un modèle commercial majeur au cours de la dernière décennie. Cependant, même si les conséquences sociétales et éthiques des pratiques abusives de surveillance en ligne font l'objet d'un débat public au moins depuis les révélations de Snowden en 2013, les coûts énergétiques et environnementaux de ces processus ont été tenus à l'écart de l'attention du public. L'appareil mondial de collecte de données est un labyrinthe technologique complexe qui nécessite d'énormes ressources pour exister et fonctionner. Pourtant, les entreprises divulguent rarement des informations sur l'empreinte environnementale de ces opérations. De plus, une partie des coûts énergétiques des pratiques de collecte de données est infligée à l'utilisateur, qui assume également involontairement une partie de son empreinte environnementale. Bien qu'il s'agisse d'un aspect essentiel de la surveillance, il existe un manque alarmant de volonté sociale, politique, des entreprises et des gouvernements en matière de responsabilité. Il est donc urgent d'agir.<br><br>Français L'AdTech est le principal modèle économique de l'écosystème de l'économie des données ou, en d'autres termes, la « machine à gagner de l'argent qui alimente Internet ».1 En 2021, les dépenses publicitaires mondiales sur toutes les plateformes ont atteint 763,2 milliards de dollars, et elles devraient augmenter de 10 % en 2022.2 De plus, en 2020, 97,9 %3 des revenus mondiaux de Facebook et 80 %4 de Google ont été générés par la publicité, et, hors Chine, ces entreprises, avec Amazon, domineront 80 à 90 % du marché en 2022.5 Pourtant, malgré l'extraordinaire importance de l'AdTech au sein de l'économie mondiale, ses méthodes et ses processus sont extrêmement opaques et donc incroyablement difficiles à contrôler et à réglementer.<br><br>En un mot, l'AdTech analyse, gère et distribue la publicité en ligne. Elle englobe un large éventail d'acteurs, d'outils et de méthodologies, tels que les échanges d'annonces, les enchères en temps réel et le micro-ciblage, qui s'appuient fortement sur les données des utilisateurs pour cibler et diffuser efficacement la publicité. La collecte de données est donc une ressource essentielle pour sa chaîne d’approvisionnement mondiale. Mais comment les données des utilisateurs sont-elles réellement collectées ?<br><br>En règle générale, les données sont collectées via l’appareil d’un utilisateur par le biais de cookies et d’autres technologies de suivi intégrées aux appareils, aux pages Web, aux applications et à toutes sortes de contenus numériques interactifs et audiovisuels. Bien qu’elles soient créées et stockées dans l’appareil de l’utilisateur, les technologies de suivi sont pour la plupart indétectables pour l’utilisateur moyen, ce qui rend l’extraction de grandes quantités de données utilisateur une tâche relativement facile. De plus, malgré leur « invisibilité » et leur taille relativement petite, les technologies de suivi sont responsables du déclenchement de millions de processus algorithmiques qui facilitent en fin de compte le commerce de données à l’échelle mondiale, alimentant un écosystème en constante croissance qui repose non seulement sur l’exploitation des données des utilisateurs, mais aussi sur l’absorption de la puissance de l’appareil de l’utilisateur pour fonctionner réellement.<br><br>La recherche à l’origine de Carbolytics identifie et analyse les émissions de carbone du nombre total de cookies appartenant au million de sites Web les plus visités. L'enquête a identifié plus de 21 millions de cookies par visite unique sur tous ces sites Web, appartenant à plus de 1200 entreprises différentes, ce qui se traduit par une moyenne de 197 000 milliards de cookies par mois, entraînant 11 442 tonnes métriques mensuelles d'émissions de CO2. Il est important de comprendre que ce chiffre reflète le trafic de cookies basé sur le navigateur et n'inclut pas l'activité de suivi des applications, nous estimons donc que ce chiffre est considérablement plus élevé.&nbsp;[Un rapport détaillé sur la recherche est disponible ici]<br><br>Carbolytics est une installation interactive basée sur le Web qui montre le trafic mondial moyen de cookies en temps réel, ou en d'autres termes, montre comment les cookies parasitent les appareils des utilisateurs pour extraire des données personnelles et les alimenter dans un réseau massif mais obscur d'organismes.</p></div></div>",4934da_f45da424e93940378a90a29d9950354d~mv2.webp;4934da_95027e710af240c19ee2e00b3dacc6a8~mv2.webp,Joana Moll,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2022,Matériaux,DROP_DOWN,vidéo projection;souris,Lieu d'exposition,DROP_DOWN,Aksioma,Lieu,DROP_DOWN,Ljubljana,,,,,,,,,,,,,,,,,,,,,,
product_2812db85-477d-f892-70dc-dc0d46e06c57,Product,93% Humain,"<div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>L'installation en quatre parties d'Helen Pynor « 93% Human » explore la nature inter-espèces de l'humanité, la promiscuité de l'ADN et l'ADN en tant qu'outil génératif à travers un examen de l'ADN dans la respiration humaine.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Une vidéo de performance montre Helen Pynor et le scientifique en génomique Jimmy Breen respirant tous deux dans un condenseur en verre. L'ADN de cet échantillon d'haleine partagée a été séquencé et analysé dans le laboratoire de Breen. Il s’est avéré qu’il est constitué à 93 % d’ADN humain et que les 7 % restants appartiennent à environ 6 700 espèces microbiennes différentes identifiées. Ces traces génomiques fournissent des preuves médico-légales de la présence de ces résidents microbiens normalement invisibles et leur donnent une forme concrète. Les actions performatives de Pynor et Breen illustrent l'intimité de nos échanges inaperçus avec les êtres humains et non-humains. Le mélange apparaît comme une condition nécessaire de l’être.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>En utilisant les noms taxonomiques de l'humain et de certaines des 6 700 espèces microbiennes dont l'ADN a été détecté dans l'échantillon d'haleine, la compositrice Amanda Cole a créé une partition chorale polyphonique et microtonale pour huit voix classiques qui utilisent leurs voies respiratoires pour représenter cette communauté diversifiée dans un huit- chanter et murmurer sur la composition sonore canalisée.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Une vidéo panoramique montre des données d'ADN nucléotidique humain et microbien échantillonnées chez 93 % d'humains. Les récipients en verre scientifiques font métaphoriquement référence aux organes respiratoires dans les performances respiratoires de Pynor et Breen.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div></div>",4934da_c4962360ee8a4a31a762d04b1ce0b4f0~mv2.jpg,Helen Pynor,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2024,Matériaux,DROP_DOWN,Installation vidéo sonore;10:20 min;chorale polyptique;objets en verre,dimensions,DROP_DOWN,à définir,Lieu d'exposition,DROP_DOWN,ZKM | Center for Art and Media,Lieu,DROP_DOWN,Karlsruhe,citation,"<p>Helen Pynor, 93% Human, 2024, Installation vidéo-son, 10:20 min., œuvre chorale polyphonique : composition 8 canaux, 20:09 min., objets scientifiques en verre, dimensions (hauteur avant largeur), ZKM | Zentrum für Kunst und Medien, Karlsruhe, © VG Bild-Kunst Bonn 2023; © ZKM | Zentrum für Kunst und Medien Karlsruhe. photo : Tobias Wootton</p>
",short,"<p>L'installation « 93% Human » d'Helen Pynor explore la nature inter-espèces de l'humanité et la diversité microbienne à travers l'examen de l'ADN dans la respiration humaine, illustrée par des performances et des compositions chorales.</p>

<p>La source de données traitée dans l'installation « 93% Human » d'Helen Pynor est l'ADN séquencé provenant d'un échantillon d'haleine partagée, révélant 93% d'ADN humain et 7% d'environ 6 700 espèces microbiennes différentes.</p>
",,,,,,,,,,,,,,,
product_fcbc7efb-1368-c979-3249-48bfcfed4d13,Product,Second Earth / Terre Seconde,"<p>Générée à partir de millions de données – images, textes et sons – trouvées sur internet,&nbsp;<em>Terre Seconde</em>&nbsp;de Grégory Chatonsky, artiste captivé par les champs imaginaires ouverts par le digital, prend la forme d’une installation évolutive.</p><p><em>Terre Seconde</em>&nbsp;est une autre Terre, une planète de remplacement, un vaisseau dérivant dans le silence de l’espace, l’hallucination d’une machine insensée, un monument dédié à la mémoire de l’espèce humaine éteinte. Un autre monde créé par un réseau récursif de neurones, habituellement nommé « intelligence artificielle ».</p><p>Initié il y a plus d’un an à la suite d’expérimentations sur des logiciels de « deep learning », le projet de Grégory Chatonsky s’est nourri du constat que « la machine devenait capable de produire automatiquement une quantité phénoménale d’images réalistes à partir de l’accumulation des données sur le Web. Ce réalisme ressemble au monde que nous connaissons, mais n’en est pas la reproduction à l’identique. Les espèces se métamorphosent les unes dans les autres, les pierres mutent en plantes et les rivages de l’océan en des organismes jamais vus ». Résultat : cette « seconde » Terre, une réinvention de notre monde, produite par une machine qui s’interroge sur la nature de sa production.</p><p>A partir d’une base de données de millions d’images, elle crée sa propre représentation de la planète minérale. Grégory Chatonsky, par le même procédé d’accumulation de données et d’analyse statistique, lui donne ensuite les fluides, les plantes, le son, la parole et des organismes pour peupler sa surface. Un monde à « visiter » dans une exposition que l’artiste a imaginée pour être évolutive : une structure modulaire accueille chaque jour de nouvelles sculptures aux étranges formes organiques imaginées par la machine. Rêve dans un rêve, espace dans l’espace : l’installation doit, pour Grégory Chatonsky, « rendre sensible l’ambiguïté de cette imagination artificielle qui doute radicalement de son statut.</p>",4934da_1d4f0225b3754a6bafca8d76350bd884~mv2.jpg;4934da_7eef8d7c5fc247b8b0f50920cd6b473e~mv2.jpg;4934da_70f9f5c07f0045f58c8c7870ff7f2d05~mv2.jpg;4934da_41dcaa6b9aa44a49bced7978981d68d8~mv2.jpg;4934da_94330136d74e4dbbbd65446dc0e89bc0~mv2.jpg,Gregory Chatonsky,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2019,Genre,DROP_DOWN,Masculin,Lieu,DROP_DOWN,Le palais deTokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1bea207f-046f-04f8-4388-5f0077a115bb,Product,Memories Center : The Dreaming Machine v.1,"<div><div><p>À partir de DreamBank, une base de données de 20 000 rêves compilés à l’Université de Californie par Adam Schneider et G. William Domhoff, un réseau récursif de neurones produit de nouvelles séquences oniriques, les lit et va chercher des images sur Internet correspondant à des mots-clés choisis. Un rack de serveur se fond dans la pierre, des lumières signalent une activité résiduelle tandis qu’un disque dur vibre obstinément. Le rêve des machines est une capture de nos existences.</p></div></div>",4934da_b60c0530c53a49038b54d655f673eb98~mv2.jpg;4934da_cbc4e98d3e8c499fb3177a1afd4d1b82~mv2.jpg;4934da_ad4e9095d4974be58c1082ad8abe63e5~mv2.jpg,Gregory Chatonsky,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2014,Genre,DROP_DOWN,Masculin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23743c01-d2fb-9d43-5861-c6d082262425,Product,Le Temps Suspendu,"<div><div><ul>	<li>client/maîtrise d'ouvrage	<p>GIP Le Havre</p>	</li>	<li>création	<p>Chevalvert</p>	</li>	<li>équipe	<p>Stéphane Buellet, Arnaud Juracek,&nbsp;Julia Puyo</p>	</li>	<li>développement technique et fabrication	<p>Chevalvert,&nbsp;2Roqs</p>	</li>	<li>production	<p>Kitti Hartl, Artevia</p>	</li></ul>&nbsp;<p>Le Temps Suspendu est une installation interactive pérenne conçue pour&nbsp;les 500 ans du Havre. Elle prend place dans l’une des poudrières des Jardins suspendus surplombants la ville. L’installation met en scène une base de données de 120 000 photos récoltées durant les événements des 500 ans de la ville.</p></div></div>",4934da_8a92574fb5e646fc909cc2579cbd2c0a~mv2.png;4934da_7d19c1329615487bbd8553414a4dd337~mv2.jpg;4934da_4ab436c4d17c429c93ca67e7bf2584aa~mv2.jpg;4934da_2a7220ca4b30445da5307f921aa34ea2~mv2.jpg;4934da_0ee78089a01e4d98926e1294a7c4f40a~mv2.jpg,Chevalvert,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f44583aa-b9fe-8f5a-105f-818c6fe76f61,Product,Bassins de lumière,"<div><div><p>Bassins de lumière propose une exploration spatio-temporelle autour de données urbaines.</p><p>Ce dispositif permet de visualiser des sky maps et leur&nbsp;dataset&nbsp;sur un totem interactif et sur une interface. Impulsé par&nbsp;Stereolux&nbsp;en 2018, Bassins de Lumière est un projet art-science, rassemblant le studio de design visuel et interactif Chevalvert et le&nbsp;CRENAU&nbsp;(Centre de Recherche Nantais Architectures Urbanités situé conjointement à l’ENSAN et à l’ECN et dépendant du laboratoire AAU).</p><p>L’objectif de ce dispositif lauréat de l’appel à projet ARTEX, initié par la Région des Pays de la Loire, est de créer une installation artistique se basant sur l’utilisation et la représentation des données manipulées, exploitées ou générées par des chercheurs.</p>&nbsp;<p>90 x ø40 cm<br>80 kg<br>PMMA, Valchromat®, LED matrix</p></div></div>",4934da_e201149b60b84c96b1b4fb06b40c17a8~mv2.jpg;4934da_0166cbf559cd4775bbe18f4ad6988b3b~mv2.jpg;4934da_dfaa1086cbd74fa89e931fe120a15dae~mv2.jpg;4934da_a3003a148adf472c95d8b61c1b45cf97~mv2.jpg;4934da_0a9bf634d5f54162a0f631b82dd80326~mv2.jpg,Chevalvert,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2019;2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f743da7d-4a51-5d99-690a-7d2e075e073c,Product,Géologie des flux,"<div><div><p>Dans le cadre d’un partenariat inédit entre&nbsp;Lyon Parc Auto&nbsp;et le Mirage Festival, le studio Chevalvert et le designer lyonnais Martial Geoffre-Rouland ont été sollicités pour créer une installation interactive et lumineuse baptisée « Géologie des Flux ».</p><p>Les œuvres présentées proposent une approche sensible des données liées à l’activité d’un parking, tout en captant le flux des mouvements des passants. La scénographie s’articule autour d’un îlot de données (structure qui réagit à la présence du public) regroupant le data-fossile et plusieurs dispositifs interactifs conçus par&nbsp;Screen-club&nbsp;(Martial Geoffre-Rouland).</p><p>Chevalvert assure l’identité, la scénographie, l’habillage de l’exposition et «&nbsp;l’extraction&nbsp;» du data-fossile.</p></div></div>",4934da_c52aafdbce4b4d6bbbc7cab8c6d36185~mv2.jpg;4934da_e7ab232c8c9f490ca350cf1adf6ad2f3~mv2.jpg;4934da_ba7fe3b8285d4126ace839a168f70b1c~mv2.png,Chevalvert,,,0.0,,true,PERCENT,0.0,InStock,,,Date,DROP_DOWN,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_be241867-4b10-b15e-5511-b10b6a884cd5,Product,Database Paintings,"<div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Les bases de données de production culturelle sont à la fois le résultat d’une logique organisationnelle, de priorités et de préjugés, et une réification accrue de ces systèmes de valeurs dans le monde. Alors que le musée tente de renégocier sa place troublée dans le monde, des efforts ont été faits pour « démocratiser l’accès » aux collections, en rendant la documentation numérique accessible dans un espace virtuel. Cependant, la transposition des problèmes fondamentaux du musée au domaine numérique n’a fait qu’envenimer davantage ces problèmes avec les questions de propriété et de droit d’auteur, de préservation et de provenance numériques, de démographie et de privilège, en plus de la tension sous-jacente entre la préservation culturelle et la fonction du musée dans l’économie de l’art. Ces luttes ne sont pas uniques, mais plutôt symptomatiques d’un monde qui cède sous la vitesse et la quantité d’informations.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>&nbsp;<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Pourtant, malgré ces critiques fondées, que pouvons-nous apprendre de ces ensembles de données culturelles et des moyens par lesquels ils sont organisés ? Qu'advient-il du statut de chef-d'œuvre individuel lorsqu'un ensemble de données est abordé avec une sensibilité statistique globale ? Quels modèles émergents deviennent apparents à travers les connexions entre les œuvres, ou à travers l'espace négatif séparant une œuvre de la suivante ?</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>&nbsp;<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Dans Database Paintings, chaque image est créée en agrégeant des pixels provenant d’images d’œuvres d’art disponibles gratuitement, provenant des collections permanentes des musées Tate, Guggenheim et Reina Sofia. À l’aide de logiciels personnalisés et de techniques d’apprentissage automatique, des groupes de pixels sont « mosaïqués » et collés à partir des œuvres d’art originales sur une nouvelle toile virtuelle, créant des images qui articulent un espace entre la reconnaissabilité et l’émergence.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>&nbsp;<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Dans une tentative de communication visant à détourner les critiques concernant le refus du British Museum de restituer les marbres d’Elgin à l’État grec, le directeur Hartwig Fischer a déclaré de manière controversée : « Lorsque vous déplacez un patrimoine culturel dans un musée, vous le sortez de son contexte. Pourtant, ce déplacement est aussi un acte créatif. » (The Guardian, 2019). En détournant l’objectif de ce sentiment vers l’institution elle-même, Database Paintings explore les possibilités créatives de déplacer des données d’images à la fois précieuses et dénuées de sens hors de l’institution dans des actes de réappropriation et de réinterprétation. À cheval entre une célébration de ses sources et leur abstraction, les œuvres offrent des occasions de réévaluer le projet de préservation lui-même, en offrant des rencontres avec des sous-ensembles spécifiques de collections, des « empreintes digitales » agrégées et le projet global de création artistique.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div>",4934da_c0ed279fa63c480591464091350210e1~mv2.jpg;4934da_c12a40a6a54b48f58efed6ec1906644e~mv2.jpg;4934da_b1742c9d8e2a48dfa5097f926cc33a9d~mv2.jpg,Adam Basanta,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Matériaux,DROP_DOWN,Tirages pigmentaires d'archives,dimensions,DROP_DOWN,Dimensions diverses,Lieu d'exposition,DROP_DOWN,Ellephant,Lieu,DROP_DOWN,canada,,,,,,,,,,,,,,,,,,,
product_8f1a172e-cf70-a5ac-2ab3-ee441944e13b,Product,Leaking Subjects and Bounding Boxes,"<div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Leaking Subjects and Bounding Boxes aborde la manière dont les machines sont disciplinées et entraînées à voir. Il s’agit d’un récit visuel qui documente les méthodes actuellement utilisées pour apprendre à l’IA à capturer, classer et ordonner le monde, mais qui prend plutôt en compte tout ce qui, dans nos vies, nos incarnations et nos désirs, défie ces modes normatifs de catégorisation. C’est-à-dire qu’il s’arrête pour réfléchir à ce qui entre et sort continuellement de toute taxonomisation possible et n’existe qu’à la limite même de la définition.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Ce livre est l'un des résultats des recherches visuelles et théoriques en cours d'Elisa Giardina Papa sur la vision machinique. Il présente des images que l'artiste a commencé à collecter à l'hiver 2019 alors qu'elle travaillait comme formatrice humaine pour divers systèmes de vision d'IA. Parmi les milliers d'images d'entraînement qu'elle a traitées pour ses tâches de « nettoyeur de données », elle a collecté celles qui semblaient résister à l'impulsion ordonnée de l'IA.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>La segmentation, le traçage, le découpage en zones délimitées et l’étiquetage sont des opérations clés utilisées pour apprendre aux machines à séparer les données des données, le signal du bruit et les choses ordonnées des choses désordonnées. Ce recueil d’images est une invitation à réfléchir à ce que signifie pratiquer un désordre de la vision et de l’être qui résiste radicalement à l’impulsion normative de diviser et de classer, de créer des hiérarchies et de produire de la différence. En d’autres termes, ce livre est une invitation à considérer les façons dont toutes les choses opaques et promiscuité, hérétiques et infidèles bouleverseront perpétuellement les catégories ordonnées, idéalisées, transparentes et supposées « universelles ».</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div></div>",4934da_b29409fdaed94769ba7313cb6b873e6d~mv2.jpg,ELISA GIARDINA PAPA,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2022,Matériaux,DROP_DOWN,papier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
