handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_de035173-dd76-48a7-e1f9-e72c294d16dc,Product,Ground Resistance,"<div><p>Ground Resistance est une installation audio et visuelle multicanal commandée pour le Festival international de Milton Keynes 2016, réalisée en collaboration avec Georgina Voss. L'installation explore les données collectées par le système de ville intelligente MK:Smart développé par l'Open University et utilise ces données pour examiner les limites temporelles et spatiales des revendications des villes intelligentes comme « omniscientes et toujours actives », et pour remettre en question les idéologies parallèles dans la visualisation des données.</p><p>Une œuvre complémentaire à cette œuvre a été installée dans le musée national de l'informatique de Bletchley Park, à proximité. Il s'agit d'une station d'observation intime qui utilise du matériel peu coûteux et produit en série ainsi que des logiciels open source pour examiner comment les habitants de la ville peuvent détecter et surveiller les données intégrées dans les signaux radio afin de surveiller l'infrastructure logistique qui sous-tend les technologies de la ville intelligente. L'installation a été présentée dans la galerie dédiée à la démonstration et à l'examen du supercalculateur Colossus, qui fonctionnait tous les jours.</p><p>Ce projet a été commandé par l'Open University pour le Milton Keynes International Festival 2016. Site Web du festival :&nbsp;http://www.ifmiltonkeynes.org/festival-programme/2016/07/15/wesley-goatley-amp-georgina-voss-ground-resistance.html</p></div>",4934da_f80292653c7e4e2eac4e553c2c9bdf4b~mv2.jpeg;4934da_bf1a2a23b4f74bcbb54fb13a0b50800b~mv2.png,Wesley Goatley,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2016,Lieu,DROP_DOWN,Milton Keynes,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,installation audio visuelle vidéo projection;enceintes,dimensions,/,Lieu d'exposition,Milton Keynes International Festival,Dataset,L'installation explore les données collectées par le système de ville intelligente MK:Smart développé par l'Open University,,,,,,,
product_aee91b0d-3ab6-cfc6-f341-dad91d2723db,Product,The Listener,"<p>The Listener est une installation d’esthétique des données qui explore la manière dont nous pouvons créer de nouvelles formes de compréhension des données discrètes et personnelles créées et diffusées par nos smartphones, ordinateurs portables et tablettes.</p><p>L'auditeur se concentre sur la « demande de sondage », une étape initiale du protocole de réseau sans fil IEEE 802.11, une norme qui sous-tend les réseaux WiFi que nous rencontrons tous les jours. La demande de sondage est envoyée par les appareils sans fil à tous les réseaux à proximité, contenant des données telles que l'adresse MAC de l'appareil (un identifiant matériel unique), la puissance du signal (à peu près corrélable à la distance par rapport au réseau) et souvent une liste de SSID (identifiants d'ensemble de services, communément appelés noms de réseaux sans fil) auxquels l'appareil s'est précédemment connecté (tels que les réseaux sans fil de votre domicile, de votre travail, de votre école, de votre café local, des aéroports que vous avez visités, etc.). Les demandes de sondage sont généralement envoyées lorsqu'un téléphone est déverrouillé ou qu'il recherche des réseaux, et la plupart des appareils peuvent envoyer des demandes de sondage jusqu'à dix fois par seconde à tout réseau sans fil à portée.</p><p>Le Listener se présente sous la forme d'un boîtier transparent, gravé au laser de texte sur tous les côtés, avec ses composants et processus exposés affichés. À l'intérieur, l'écran affiche les résultats de l'analyse de la demande de sonde en cours d'exécution à ce moment-là, ce qui permet aux propriétaires des appareils qui les génèrent de lire la forme et la structure de ces données. Le texte inscrit sur le boîtier détaille des informations telles que le matériel et le logiciel utilisés dans le Listener lui-même, une traduction du code en cours d'exécution, une décomposition du processus de demande de sonde et la nature de l'Institute of Electrical and Electronics Engineers (IEEE), l'organisme de normalisation qui détermine la fonction de la demande de sonde.</p><p>Le Listener est entouré de quatre haut-parleurs et sonifie les adresses MAC détectées en associant chaque élément de l'adresse MAC à un échantillon vocal spécifique. Cela produit des « chants » vocaux propres à chaque appareil sans fil, qui retentissent dans la pièce chaque fois qu'une demande de sondage est détectée. La puissance du signal de l'appareil vers le Listener détermine le volume du chant, de sorte qu'il augmente à mesure que l'appareil s'en approche ; et depuis l'intérieur du Listener lui-même, les noms de tous les SSID diffusés sont ensuite « chuchotés » via un algorithme de synthèse vocale et un haut-parleur interne.</p>",4934da_36e2f0bad38f4107854754638cfafc12~mv2.jpg;4934da_e2ac3740044e48a598bdba867caf36ec~mv2.jpg;4934da_0d21b09f829b43f9b63f2b40957cb24b~mv2.jpg,Wesley Goatley,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2014,Lieu,DROP_DOWN,Cracovie,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,"boîtier transparent, gravé au laser;composants éléctroniques;quatre haut-parleurs",dimensions,25 x 25 x 25 cm,Lieu d'exposition,patchlab,Dataset,"l'adresse MAC de l'appareil (un identifiant matériel unique), la puissance du signal (à peu près corrélable à la distance par rapport au réseau) et souvent une liste de SSID (identifiants d'ensemble de services, communément appelés noms de réseaux sans fil)",,,,,,,
product_9e047816-52ca-70ea-c1ec-7fb6b1dfe7c5,Product,The Dark Age of Connectionism,"<p><em>L’âge sombre du connexionnisme</em>&nbsp;explore les capacités cachées des appareils à l’écoute permanente tels qu’Amazon Echo, et les capacités dont nous disposons pour démêler les systèmes massifs sur lesquels ces appareils s’appuient.</p><p>Le système de microphones à champ proche intégré à l'Amazon Echo enregistre non seulement ce qui lui est dit, mais aussi la position approximative de l'orateur dans la pièce et la musique diffusée à proximité. Avec les bonnes analyses de données, ce système pourrait également discerner s'il y a des bruits de pas dans la pièce, quel type d'appareils sont écoutés à proximité, ou même si des voix s'élèvent en signe de colère. Nous savons que ces sons sont entendus par ces appareils, mais en raison de la nature secrète du fonctionnement d'Amazon, nous ne pouvons pas savoir si ces analyses ou d'autres analyses discrètes sont effectuées sur les données sonores qui sont constamment déversées dans ces machines toujours à l'écoute.</p><p><em>L’Âge sombre du connexionnisme</em>&nbsp;inverse la nature cachée de cette écoute permanente et propose de multiples façons de critiquer le fonctionnement de tels appareils. Les microphones qui entourent l’Echo capturent des données sonores à proximité – voix environnantes, bruits de téléphones et autres sons. Chaque son génère une question posée à l’Echo via une version de l’assistant vocal Siri d’Apple – lui-même un produit de la recherche militaire américaine. Chaque question tente de créer une compréhension plus profonde de la politique et du fonctionnement de l’Echo, ou fait écho aux angoisses de la vie au milieu de ces appareils. Cela construit un discours permanent d’investigation sur cette machine complexe mais trompeusement discrète. Pour entendre ces questions et leurs réponses, les membres du public doivent trouver des moyens d’être présents autour de l’appareil qui ne créent pas plus de données sonores pour lui, en explorant comment de tels objets dans nos maisons peuvent influencer notre comportement si nous souhaitons éviter leur écoute.</p>",4934da_3e655556de7f48dc83f2ff7a2a7a1ce9~mv2.png;4934da_84a9582b6da448ff9e95f247ccdbe1b8~mv2.png,Wesley Goatley,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2017,Lieu,DROP_DOWN,Séoul,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : ©</p>,Matériaux,"6 micros;1 capteur vocal ""Siri"";vidéo projection;hauts parleurs",dimensions,/,Lieu d'exposition,SFX Seoul Festival,Dataset,"capturent des données sonores à proximité – voix environnantes, bruits de téléphones et autres sons. Chaque son génère une question posée à l’Echo via une version de l’assistant vocal Siri d’Apple – lui-même un produit de la recherche militaire américaine.",,,,,,,
product_2197395e-b69c-77f1-70e8-2f2410b95cac,Product,Machine Auguries,"<p>Avant le lever du soleil, un rouge-gorge d'Amérique commence son solo par un gazouillis. D'autres oiseaux lui répondent, créant ensemble le chœur de l'aube : un va-et-vient qui culmine trente minutes avant et après l'apparition du soleil au printemps et au début de l'été, lorsque les oiseaux défendent leur territoire et réclament des partenaires.</p><p><em>Machine Auguries: Toledo</em>&nbsp;est une installation immersive in situ qui simule un chœur naturel de l'aube lentement repris par des oiseaux artificiels. Ce chœur synthétique est entendu sous un ciel artificiel qui nous transporte du bleu profond de la lumière précédant l'aube à Toledo, dans l'Ohio, aux roses et aux ors du lever du soleil.</p><p>S'appuyant sur l'importance de la situation de la région sur diverses voies de migration printanière,&nbsp;<em>Machine Auguries: Toledo</em>&nbsp;s'intéresse à la décimation des populations d'oiseaux causée par l'action humaine, de la perte d'habitat à une pollution lumineuse et sonore plus insidieuse. Essentiels au fonctionnement des écosystèmes, les oiseaux sont obligés de chanter plus tôt, plus longtemps, plus fort ou à des tonalités plus élevées pour communiquer. Mais seuls ceux qui peuvent s'adapter survivront.</p><p>En collaboration avec des preneurs de son locaux, des ornithologues et la bibliothèque Macaulay de l'université Cornell, Ginsberg a rassemblé des milliers d'enregistrements d'espèces d'oiseaux emblématiques de Toledo pour créer des ensembles de données de leurs chants. Ceux-ci ont été utilisés pour former un réseau antagoniste génératif (GAN) - deux réseaux neuronaux qui fonctionnent en « appel et réponse ». En réfléchissant à la façon dont les oiseaux développent leur chant les uns à partir des autres ; ici, la machine apprend des oiseaux qui disparaissent. Alors que le refrain se termine, nous ne pouvons plus être sûrs de ce qui est réel.&nbsp;</p>",4934da_3297c89f83884f3f9eeb271c259f1e3b~mv2.jpg;4934da_89ccd96f174e488ab24e305023b7b9cc~mv2.jpg;4934da_28987a5dfddd41fab4b3baa12a58e243~mv2.jpg,ALEXANDRA DAISY GINSBERG,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2023,Lieu,DROP_DOWN,Toldeo,V big data,DROP_DOWN,vulnérabilité;volume;variété,Thème,DROP_DOWN,technologie;environnement;zoologie,Statut,DROP_DOWN,artiste auteur,citation,"<p>Alexandra Daisy Ginsberg,&nbsp;Machine Auguries, 2023, Installation sonore multicanal avec lumière programmée, bancs ; 12min, Toledo Museum of Art.&nbsp;© the artist. Photo: Madhouse Machine Auguries: Toledo est une installation immersive qui simule un chœur d'oiseaux à l'aube, utilisant des enregistrements et un réseau antagoniste génératif pour souligner la décimation des populations d'oiseaux due à l'action humaine.</p>
<br>
<br>
<br>
<br>
<br>
<p>Les données utilisées pour l'installation Machine Auguries: Toledo incluent des milliers d'enregistrements de chants d'oiseaux emblématiques de Toledo, collectés en collaboration avec des preneurs de son locaux, des ornithologues et la bibliothèque Macaulay de l'université Cornell. Ces enregistrements ont été utilisés pour former un réseau antagoniste génératif (GAN).</p>
<br>",short,<p>photo : © Madhouse</p>,Matériaux,Installation sonore multicanal,dimensions,dimensions variables,Lieu d'exposition,Toledo Museum of Art,Dataset,"En collaboration avec des preneurs de son locaux, des ornithologues et la bibliothèque Macaulay de l'université Cornell, Ginsberg a rassemblé des milliers d'enregistrements d'espèces d'oiseaux emblématiques de Toledo pour créer des ensembles de données de leurs chants. Ceux-ci ont été utilisés pour former un réseau antagoniste génératif (GAN) - deux réseaux neuronaux qui fonctionnent en « appel et réponse ».",,,,,,,
product_28615acc-2bdf-b186-fc9b-0d1bcedb78a1,Product,CUBE: Fashion Takes Shape,"<p><span><strong>CUBE : La mode prend forme</strong></span></p><p><strong>CUBE : Fashion Takes Shape</strong>&nbsp;est une œuvre phygitale (physique et numérique) interactive et complexe présentant la présence en ligne de plus de 1200 grandes marques de luxe et de mode, réalisée en collaboration avec Google. Plus de 10 millions de points de données et 4 réseaux neuronaux de pointe ont été impliqués !</p>",4934da_09262bd182f34e47a26d693ac1bcd188~mv2.jpg,Kirell Benzi,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2022,Lieu,DROP_DOWN,Milan,V big data,DROP_DOWN,volume;valeur;visualisation,Thème,DROP_DOWN,technologie;innovation;communication;finance,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,écrans LED,dimensions,/,Lieu d'exposition,Officine del Volo,Dataset,10 MILLIONS DE POINTS DE DONNÉES;présence en ligne de plus de 1200 grandes marques de luxe et de mode;La première étape consiste à collecter les données des moteurs de recherche Google pour chaque marque. Ces résultats sont ensuite transmis à un premier algorithme de machine learning pour détecter la langue de chaque résultat.,,,,,,,
product_3e6c20bb-00f8-6c8d-9d1e-51f429dab930,Product,DREAMBANK,"<p>L'IA n'imitera plus<br>La métaphore de l'intelligence portées par les développements actuels de l'IA met en avant une vie artificielle et simulée qui prend comme modèle les capacités cognitives humaines. Pourtant, les capacités de calcul et l'extrême complexité des formes produites par les technologies computationnelles nous montrent que les machines ont une autre forme de pensée que la nôtre. Fondée sur une logique que nous connaissons bien, la machine, indéfiniment et sans objectivité, fait ce que nous ne pouvons pas faire. Dotée de raison logique, elle exerce ses capacités de traitement de données, de simulations et d'erreurs à une échelle qui nous dépasse. Elle révèle ce que nous ne pouvons pas voir ; Seuls lui manquent l’état d’esprit, l’errance et la déraison. Ceux-ci nous reviennent, inscrits dans nos neurones comme notre capacité à oublier, à imaginer et à rêver.<br>Le rêve est par essence subjectif et semble évanescent. Selon la communauté scientifique, il pourrait n'avoir aucune fonction en terme de survie évolutive ou d'adaptation individuelle, pourtant il est un programme fertile qui arrive et qui nous arrive. En nous montrant nos émotions émotionnelles et nos affaires inachevées, il nous rappelle irrémédiablement ce à quoi nous tenons.<br>Aujourd'hui, l'étude systématique des rêves recueille, stocke, analyse et code des rapports de rêve dans des banques de rêves. Elle analyse le rêve en tant que processus cognitif pertinent de la connaissance au même titre que la mémoire ou l'apprentissage. On étudie leurs fréquences, leurs présences ou absences, on définit leur poids et leurs échelles de bizarrerie ou de menace. Mais s'il se réfère à l'expérience physiologique pendant le sommeil, seul le rêve rapporté par le récit à une existence objective ou publique. William Domhoff qui dirige l'équipe du laboratoire DreamResearch à l'université de Santa Cruz présente une théorie neurocognitive des rêves fondée sur les similitudes entre le rêve, la rêverie et l'errance de l'esprit. Il argumente la théorie de «l'esprit errance» dans laquelle le rêve est un sous produit accidentel de nos capacités cognitives et une simulation incarnée de notre pensée éveillée qui assure la transition entre rêve et rêve éveillé.</p>",4934da_556bb61fc54f4182af7ff2271db7f8a9~mv2.jpg;4934da_bba2b2b336de40ac9e1d84b0968df584~mv2.jpg;4934da_b820f2ad1edb4dee97e4bbc09930fe30~mv2.jpg,Claire Malrieux,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2019,Lieu,DROP_DOWN,Paris,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,Venise,short,,Matériaux,œuvre graphique générative sur écran,dimensions,/,Lieu d'exposition,Biennale Némo,Dataset,"récits de rêves d’hommes et de femmes, stockés et analysés dans des banques de rêves",,,,,,,
product_843c1144-5971-9a63-a5ea-b7ec615b3928,Product,Climat Général,"<p>L'animation est un film graphique auto-génératif dont le scénario repose sur une lecture non-linéaire des événements. À l'aide d'instructions génératives et d'analyses de données en temps réel, il s'agit de développer un programme qui crée des dessins, analyse ce qui a été dessiné et prend finalement en compte sa propre évolution afin d'en assurer la continuité. Le film, comme l'évolution du dessin, n'a pas de fin prédéterminée. En s'appuyant sur l'utilisation d'algorithmes spatiaux et temporels, il s'agit de mettre en place les conditions d'apparition du dessin, ainsi que de son propre oubli, dans une logique d'évolution auto-générative. L'<br>environnement visuel est constitué d'un mélange de plusieurs dimensions représentant des phénomènes météorologiques et des activités humaines majeures. Pour cela, le monde de Gaïa est organisé comme un ensemble de différents phénomènes en mouvement, chacun d'eux évoluant de manière indépendante sous l'influence de données réelles et de modèles scientifiques. Ces événements peuvent désormais se rencontrer dans l'espace géographique, interagir les uns avec les autres, se superposer, s'impacter et même s'effacer.&nbsp;<br>Le résultat visuel généré par le scénario programmatique est une convolution d’éléments, un agrégat de signes et de représentations qui, en eux-mêmes, ont tous le potentiel de raconter l’histoire du climat général de l’Anthropocène.<br>&nbsp;</p>",4934da_c0312c043f3f4f84a014af8a642c67ca~mv2.png;4934da_a602e48652694129b450c7c5f8953906~mv2.jpeg,Claire Malrieux,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Féminin,Date,DROP_DOWN,2017,Lieu,DROP_DOWN,Belfort,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,vidéoprojection 180°,dimensions,dimensions variables,Lieu d'exposition,Espace multimédia Gantner,Dataset,À l'aide d'instructions génératives et d'analyses de données en temps rée;données réelles et de modèles scientifiques mélange de plusieurs dimensions représentant des phénomènes météorologiques et des activités humaines majeures,,,,,,,
product_b65ef6ff-d5f2-9905-c255-06f61100d1f5,Product,Mother Fluctuation,"<p>Ce film a pour objectif d'exprimer l'impact du changement climatique d'un point de vue artistique tout en utilisant des données scientifiques. À travers de multiples scènes, l'œuvre se concentre sur le phénomène de fluctuation (hausse et baisse) de la température, de l'altitude du niveau de la mer, des marchés et de la civilisation, et dépeint la Terre mère, indifférente à l'activité humaine. Faisant référence à l'expression de la peinture infernale traditionnelle japonaise (Jigoku-e), l'œuvre rend des paysages qui nous rappellent la catastrophe que le réchauffement climatique apportera à l'humanité en manipulant des données scientifiques ouvertes d'une manière propre à l'art. L'équipe a cherché à créer un espace visuel et acoustique immersif avec une vidéo 8K et un son stéréoscopique 5.1 canaux.</p>",4934da_4b1b37d56d6a4aca8a3ba797dd96f879~mv2.jpg;4934da_c867aaf776d440aa8b34fcd6ff2b36d2~mv2.png;4934da_f9fa2d0bbd9041e0853173c802d78854~mv2.png,Akira Wakita,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2023,Lieu,DROP_DOWN,Linz,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,"<p>Akira Wakita, Fluctuation Mother, 2023,&nbsp;Installation audiovisuelle / Performance en direct, dimensions variables,&nbsp;Festival Ars Electronica, Future Lab Night, Linz.</p>
<br>",short,"<p>Ce film utilise des données scientifiques pour exprimer artistiquement l'impact du changement climatique à travers des scènes montrant les fluctuations des températures, du niveau de la mer et de la civilisation, tout en créant un espace visuel et acoustique immersif.</p>
<br>
<br>
<br>
<p>BASE DE DONNÉES</p>
<br>
<br>
<br>
<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>- GIEC - Le Groupe d'experts intergouvernemental sur l'évolution du climat, https://www.ipcc.ch</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>
<br>
<br>
<br>
<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>- Ensemble de données OFES (Ocean General Circulation Model for the Earth Simulator) par JAMSTEC,</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>
<br>",Matériaux,Installation audiovisuelle / Performance en direct,dimensions,à définir,Lieu d'exposition,Ars Electronica,Dataset,"GIEC - Le Groupe d'experts intergouvernemental sur l'évolution du climat, https://www.ipcc.ch - Ensemble de données OFES (Ocean General Circulation Model for the Earth Simulator) par JAMSTEC, https://www.jamstec.go.jp/ofes/",,,,,,,
product_388868de-9916-bf42-97eb-ab246ef030ff,Product,Dismantling Awe,"<p><span>Cette œuvre est une installation visant à témoigner d’un lieu où la crainte est démantelée.</span></p><p><span>Dans la grotte du site minier, j'ai réalisé une sculpture à l'aide de 4 énormes super organza d'une hauteur de 13 mètres et d'une largeur de 8 mètres. Une simulation de fluide en temps réel à l'aide d'un projecteur 8K est projetée sur sa surface. Son apparence semble être celle d'une créature gigantesque qui étend ses tentacules. Les gens sont surpris, effrayés et résistent à ses formes énormes et irrégulières.</span></p><p><span>Cependant, après quelques minutes, l'attitude du spectateur change et l'artiste explique : « Cette œuvre ne fait que visualiser le vent. » « Le motif projeté sur le tissu est un champ vectoriel de vent soufflant sur place, et cette œuvre visualise le vent lui-même avec le mouvement du tissu et une vidéo 8K. » Une telle explication scientifique est donnée par l'artiste. Ensuite, les gens comprennent qu'il s'agit d'un phénomène physique et la conversion du sentiment d'émerveillement à l'impression « vraiment », « intéressant », « beau » commence.</span></p><p><span>Mais il n'y a pas de sentiment irrégulier que les gens ont d'abord ressenti, ni de sentiment de crainte. Tout cela a été démantelé par l'explication scientifique. Le bloc de sensations aux possibilités infinies que les gens ont d'abord ressenties est dispersé et ne peut plus être récupéré. Lorsque nous sommes confrontés à des choses inconnues ou irrégulières, nous les craignons. Cependant, une fois que nous nous sentons « compris » par l'explication scientifique, elles ne peuvent être saisies que comme un symbole scientifique.</span></p><p><span>En tant qu'aspect technique, ce travail vise à réaliser une animation CG dans l'espace physique. Le vent soufflant sur place est physiquement animé en utilisant la forme du tissu fluide et l'image de simulation projetée dessus. En acquérant la forme de l'organza avec des caméras et en analysant sa forme de surface courbe dans une vue triédrique, une analyse numérique est effectuée et un champ vectoriel est généré en sens inverse. Dans ce processus de calcul, les données du microcontrôleur du ventilateur électrique sont également utilisées. Le champ vectoriel généré ici est projeté sur un tissu à 4 couches via un projecteur 8K, et un champ vectoriel avec une sensation immersive avec le volume est généré.</span></p>",4934da_cdd0150a8b0247bb95e5eb3679d83be1~mv2.jpg;4934da_89264188557541ae9f025558f8478cef~mv2.jpg;4934da_4fee804c8a3a4ea09110d4cb20da0de0~mv2.jpg,Akira Wakita,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2018,Lieu,DROP_DOWN,Utsunomiya,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,"<p>CRÉDIT<br>Artiste : Akira Wakita<br>Directeur technique 8K : Jin Sato<br>Concepteur sonore : Hananosuke Takimoto<br>Directeur des effets spéciaux : Hiroyuki Ogata<br>EXPOSITION<br>- VENT, Utsunomiya, 2018.</p>
<br>",short,<p>photo : ©Takahiro Tsushima</p>,Matériaux,"système sonore, projecteur 8K;ventillation, 4 étoffe en organza",dimensions,8 x 13 mètres,Lieu d'exposition,VENT,Dataset,données du microcontrôleur du ventilateur électrique : cette œuvre visualise le vent lui-même,,,,,,,
product_bf4d63fd-374b-3cdb-a79d-d5bac9610c5c,Product,Ocean Current Visualization,"<div><div><div><p>Nous avons développé la visualisation des courants océaniques pour le système Geo-Prism de Mirakan. Geo-prism est le nouveau système de réalité augmentée pour Geo-Cosmos qui est l'exposition symbolique de Miraikan, produit des images de haute précision sur sa surface sphérique. Geo-Prism, développé par Rhizomatiks, est un framework dans lequel de nouveaux contenus peuvent être intégrés. Keio SFC Wakita Lab a développé une visualisation à très haute résolution du comportement des océans en utilisant un ensemble de données de simulation calculées par JAMSTEC avec leur superordinateur, Earth Simulator.</p></div></div></div>",4934da_819d9f2645464da0bf7cb57279f0a4d4~mv2.jpg;4934da_25d2dd0401e94f61a3712a2610dd65a8~mv2.jpg;4934da_c5f3f933fbf54aebb3e0683cb3135b71~mv2.jpg,Akira Wakita,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2016,Lieu,DROP_DOWN,Tokyo,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,,Matériaux,Visualisation en réalité augmentée,dimensions,/,Lieu d'exposition,"Miraikan, Géo-Prisme",Dataset,Data provided by: Japan Agency for Marine-Earth Science and Technology (JAMSTEC),,,,,,,
product_c63f9640-9b81-3768-1fdc-a8ddd94d2dc6,Product,RYUKYU ALIVE,"<div><div><p><span>Ryukyu ALIVE est un système de visualisation d'informations des immenses archives Web appelées « Wonder Okinawa ». Ce système restitue le contenu total des archives numériques dans un espace 3D. L'accès à l'archive en temps réel est visualisé de manière dynamique en analysant le journal d'accès d'un utilisateur. En utilisant la métaphore de la galaxie, une variété d'interactions et de visualisations sont réalisées.</span></p></div><div><p><span>L'espace galactique de Ryukyu ALIVE est construit comme une concentration de nombreuses étoiles (icônes). Chaque icône représente une page Web distincte dans les archives numériques. Lorsqu'un utilisateur accède à une certaine page Web, l'icône correspondante apparaît dans le cercle le plus extérieur de la galaxie. Les icônes des pages peu accessibles seront progressivement attirées vers le centre de la galaxie, et finiront par être absorbées et deviendront invisibles. La fluctuation de la galaxie par l'apparition et l'absorption des icônes représente l'état général des archives numériques. Le mouvement des icônes est reflété dans la galaxie en analysant les accès au serveur Web 15 minutes avant. Ainsi, ALIVE signifie Access Log Information Visualizing Engine of the digital archives.</span></p><p><span>L'image montre l'interface utilisateur de Ryukyu ALIVE. L'écran se compose de trois fenêtres : la fenêtre 3D, la fenêtre d'opération et la fenêtre d'aperçu. La fenêtre 3D montre un espace galactique pour lequel l'archive numérique est cartographiée en trois dimensions. Les utilisateurs sont libres de se déplacer dans la galaxie. En déplaçant le curseur de la souris sur l'une des icônes de la galaxie, les informations de l'archive numérique correspondante s'affichent dans la fenêtre d'aperçu. En cliquant sur l'icône, une autre fenêtre apparaît pour l'archive numérique correspondante. La fenêtre d'opération offre des fonctions intéressantes : Seiza (constellation) pour afficher ou masquer des informations selon des catégories, Wakusei (planète) pour afficher tout le contenu d'une catégorie spécifique dans une autre galaxie et Time Machine pour visualiser l'état passé de Ryukyu ALIVE.</span></p></div></div>",4934da_09b5c47e2e6a4d1a84b7f20235f846f7~mv2.jpg;4934da_6c0b1c756cf7409a98501cf12b993498~mv2.jpg;4934da_8f67ea6e55bd4d2790c2072e2c4bd610~mv2.jpg,Akira Wakita,,,0.0,,true,PERCENT,0.0,InStock,,,Genre,DROP_DOWN,Masculin,Date,DROP_DOWN,2003,Lieu,DROP_DOWN,archive digitale,V big data,DROP_DOWN,à completer,Thème,DROP_DOWN,à completer,Statut,DROP_DOWN,artiste auteur,citation,,short,<p>photo : © Akira Wakita</p>,Matériaux,système de visualisation d'informations des immenses archives Web appelées « Wonder Okinawa »,dimensions,/,Lieu d'exposition,Asia Digital Art Awards,Dataset,Wonder Okinawa,,,,,,,
